date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
16:45:22	3026/3026	---M-Z	200	added ('OK')	text/javascript	date:Thu,%2006%20Feb%202025%2011:57:26%20GMT	https://themes.webswaala.com/CMS/WW74/wp-includes/js/comment-reply.min.js?ver=6.8.3	D:/treinamento-brigada-incendio/treinamento-brigada-incendio/themes.webswaala.com/CMS/WW74/wp-includes/js/comment-reply.min32d4.js	(from https://themes.webswaala.com/CMS/WW74/2024/08/07/female-firefighter-in-protective-uniform-standing/)
16:45:23	7617/7617	---M-Z	200	added ('OK')	application/json	date:Sat,%2004%20Oct%202025%2019:45:23%20GMT	https://themes.webswaala.com/CMS/WW74/wp-json/wp/v2/posts/145	D:/treinamento-brigada-incendio/treinamento-brigada-incendio/themes.webswaala.com/CMS/WW74/wp-json/wp/v2/posts/145.json	(from https://themes.webswaala.com/CMS/WW74/2024/08/07/high-risk-activities-and-accident-control-measures/)
16:45:23	897/897	---M-Z	200	added ('OK')	application/rss+xml	etag:%223aae8f14abd231e2f6ceb021d709b945%22	https://themes.webswaala.com/CMS/WW74/2024/08/07/high-risk-activities-and-accident-control-measures/feed/	D:/treinamento-brigada-incendio/treinamento-brigada-incendio/themes.webswaala.com/CMS/WW74/2024/08/07/high-risk-activities-and-accident-control-measures/feed/index.html	(from https://themes.webswaala.com/CMS/WW74/2024/08/07/high-risk-activities-and-accident-control-measures/)
16:45:24	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Sat,%2004%20Oct%202025%2019:45:24%20GMT	https://themes.webswaala.com/CMS/WW74/?p=145	D:/treinamento-brigada-incendio/treinamento-brigada-incendio/themes.webswaala.com/CMS/WW74/indexbe3b.html	(from https://themes.webswaala.com/CMS/WW74/2024/08/07/high-risk-activities-and-accident-control-measures/)
16:45:27	2508/2508	---M-Z	200	added ('OK')	application/json	date:Sat,%2004%20Oct%202025%2019:45:28%20GMT	https://themes.webswaala.com/CMS/WW74/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fthemes.webswaala.com%2FCMS%2FWW74%2F2024%2F08%2F07%2Fhigh-risk-activities-and-accident-control-measures%2F	D:/treinamento-brigada-incendio/treinamento-brigada-incendio/themes.webswaala.com/CMS/WW74/wp-json/oembed/1.0/embedb86f.json	(from https://themes.webswaala.com/CMS/WW74/2024/08/07/high-risk-activities-and-accident-control-measures/)
16:45:28	2690/2690	---M-Z	200	added ('OK')	text/xml	date:Sat,%2004%20Oct%202025%2019:45:29%20GMT	https://themes.webswaala.com/CMS/WW74/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fthemes.webswaala.com%2FCMS%2FWW74%2F2024%2F08%2F07%2Fhigh-risk-activities-and-accident-control-measures%2F&format=xml	D:/treinamento-brigada-incendio/treinamento-brigada-incendio/themes.webswaala.com/CMS/WW74/wp-json/oembed/1.0/embedce4b	(from https://themes.webswaala.com/CMS/WW74/2024/08/07/high-risk-activities-and-accident-control-measures/)
16:45:31	105369/105369	---MCZ	404	error ('Not%20Found')	text/html	date:Sat,%2004%20Oct%202025%2019:45:30%20GMT	https://themes.webswaala.com/CMS/WW74/2024/08/07/high-risk-activities-and-accident-control-measures/revslider/revslider.php	D:/treinamento-brigada-incendio/treinamento-brigada-incendio/themes.webswaala.com/CMS/WW74/2024/08/07/high-risk-activities-and-accident-control-measures/revslider/revslider.php	(from https://themes.webswaala.com/CMS/WW74/2024/08/07/high-risk-activities-and-accident-control-measures/)
16:45:33	105369/105369	---MCZ	404	error ('Not%20Found')	text/html	date:Sat,%2004%20Oct%202025%2019:45:32%20GMT	https://themes.webswaala.com/CMS/WW74/2024/08/07/high-risk-activities-and-accident-control-measures/${e?.bg?.image.src}	D:/treinamento-brigada-incendio/treinamento-brigada-incendio/themes.webswaala.com/CMS/WW74/2024/08/07/high-risk-activities-and-accident-control-measures/${e1d2c	(from https://themes.webswaala.com/CMS/WW74/2024/08/07/high-risk-activities-and-accident-control-measures/)
16:45:35	8413/8413	---MCZ	200	added ('OK')	application/json	date:Sat,%2004%20Oct%202025%2019:45:34%20GMT	https://themes.webswaala.com/CMS/WW74/wp-json/wp/v2/posts/143	D:/treinamento-brigada-incendio/treinamento-brigada-incendio/themes.webswaala.com/CMS/WW74/wp-json/wp/v2/posts/143.json	(from https://themes.webswaala.com/CMS/WW74/2024/08/07/honeywell-to-showcase-new-first-responder-gear/)
16:45:36	885/885	---M-Z	200	added ('OK')	application/rss+xml	etag:%223aae8f14abd231e2f6ceb021d709b945%22	https://themes.webswaala.com/CMS/WW74/2024/08/07/honeywell-to-showcase-new-first-responder-gear/feed/	D:/treinamento-brigada-incendio/treinamento-brigada-incendio/themes.webswaala.com/CMS/WW74/2024/08/07/honeywell-to-showcase-new-first-responder-gear/feed/index.html	(from https://themes.webswaala.com/CMS/WW74/2024/08/07/honeywell-to-showcase-new-first-responder-gear/)
16:45:36	2488/2488	---M-Z	200	added ('OK')	application/json	date:Sat,%2004%20Oct%202025%2019:45:37%20GMT	https://themes.webswaala.com/CMS/WW74/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fthemes.webswaala.com%2FCMS%2FWW74%2F2024%2F08%2F07%2Fhoneywell-to-showcase-new-first-responder-gear%2F	D:/treinamento-brigada-incendio/treinamento-brigada-incendio/themes.webswaala.com/CMS/WW74/wp-json/oembed/1.0/embed4f4e.json	(from https://themes.webswaala.com/CMS/WW74/2024/08/07/honeywell-to-showcase-new-first-responder-gear/)
16:45:36	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Sat,%2004%20Oct%202025%2019:45:37%20GMT	https://themes.webswaala.com/CMS/WW74/?p=143	D:/treinamento-brigada-incendio/treinamento-brigada-incendio/themes.webswaala.com/CMS/WW74/indexdc22.html	(from https://themes.webswaala.com/CMS/WW74/2024/08/07/honeywell-to-showcase-new-first-responder-gear/)
16:45:37	2670/2670	---M-Z	200	added ('OK')	text/xml	date:Sat,%2004%20Oct%202025%2019:45:38%20GMT	https://themes.webswaala.com/CMS/WW74/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fthemes.webswaala.com%2FCMS%2FWW74%2F2024%2F08%2F07%2Fhoneywell-to-showcase-new-first-responder-gear%2F&format=xml	D:/treinamento-brigada-incendio/treinamento-brigada-incendio/themes.webswaala.com/CMS/WW74/wp-json/oembed/1.0/embedbfcc	(from https://themes.webswaala.com/CMS/WW74/2024/08/07/honeywell-to-showcase-new-first-responder-gear/)
16:45:39	105369/105369	---MCZ	404	error ('Not%20Found')	text/html	date:Sat,%2004%20Oct%202025%2019:45:39%20GMT	https://themes.webswaala.com/CMS/WW74/2024/08/07/honeywell-to-showcase-new-first-responder-gear/revslider/revslider.php	D:/treinamento-brigada-incendio/treinamento-brigada-incendio/themes.webswaala.com/CMS/WW74/2024/08/07/honeywell-to-showcase-new-first-responder-gear/revslider/revslider.php	(from https://themes.webswaala.com/CMS/WW74/2024/08/07/honeywell-to-showcase-new-first-responder-gear/)
16:45:41	105369/105369	---MCZ	404	error ('Not%20Found')	text/html	date:Sat,%2004%20Oct%202025%2019:45:40%20GMT	https://themes.webswaala.com/CMS/WW74/2024/08/07/honeywell-to-showcase-new-first-responder-gear/${e?.bg?.image.src}	D:/treinamento-brigada-incendio/treinamento-brigada-incendio/themes.webswaala.com/CMS/WW74/2024/08/07/honeywell-to-showcase-new-first-responder-gear/${e1d2c	(from https://themes.webswaala.com/CMS/WW74/2024/08/07/honeywell-to-showcase-new-first-responder-gear/)
16:45:42	7672/7672	---M-Z	200	added ('OK')	application/json	date:Sat,%2004%20Oct%202025%2019:45:42%20GMT	https://themes.webswaala.com/CMS/WW74/wp-json/wp/v2/posts/141	D:/treinamento-brigada-incendio/treinamento-brigada-incendio/themes.webswaala.com/CMS/WW74/wp-json/wp/v2/posts/141.json	(from https://themes.webswaala.com/CMS/WW74/2024/08/07/this-uniform-represents-a-commitment-to-service/)
16:45:43	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Sat,%2004%20Oct%202025%2019:45:43%20GMT	https://themes.webswaala.com/CMS/WW74/?p=141	D:/treinamento-brigada-incendio/treinamento-brigada-incendio/themes.webswaala.com/CMS/WW74/index269b.html	(from https://themes.webswaala.com/CMS/WW74/2024/08/07/this-uniform-represents-a-commitment-to-service/)
16:45:43	888/888	---M-Z	200	added ('OK')	application/rss+xml	etag:%223aae8f14abd231e2f6ceb021d709b945%22	https://themes.webswaala.com/CMS/WW74/2024/08/07/this-uniform-represents-a-commitment-to-service/feed/	D:/treinamento-brigada-incendio/treinamento-brigada-incendio/themes.webswaala.com/CMS/WW74/2024/08/07/this-uniform-represents-a-commitment-to-service/feed/index.html	(from https://themes.webswaala.com/CMS/WW74/2024/08/07/this-uniform-represents-a-commitment-to-service/)
16:45:44	2493/2493	---M-Z	200	added ('OK')	application/json	date:Sat,%2004%20Oct%202025%2019:45:44%20GMT	https://themes.webswaala.com/CMS/WW74/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fthemes.webswaala.com%2FCMS%2FWW74%2F2024%2F08%2F07%2Fthis-uniform-represents-a-commitment-to-service%2F	D:/treinamento-brigada-incendio/treinamento-brigada-incendio/themes.webswaala.com/CMS/WW74/wp-json/oembed/1.0/embed55fa.json	(from https://themes.webswaala.com/CMS/WW74/2024/08/07/this-uniform-represents-a-commitment-to-service/)
16:45:45	2675/2675	---M-Z	200	added ('OK')	text/xml	date:Sat,%2004%20Oct%202025%2019:45:45%20GMT	https://themes.webswaala.com/CMS/WW74/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fthemes.webswaala.com%2FCMS%2FWW74%2F2024%2F08%2F07%2Fthis-uniform-represents-a-commitment-to-service%2F&format=xml	D:/treinamento-brigada-incendio/treinamento-brigada-incendio/themes.webswaala.com/CMS/WW74/wp-json/oembed/1.0/embed5738	(from https://themes.webswaala.com/CMS/WW74/2024/08/07/this-uniform-represents-a-commitment-to-service/)
16:45:47	105369/105369	---MCZ	404	error ('Not%20Found')	text/html	date:Sat,%2004%20Oct%202025%2019:45:46%20GMT	https://themes.webswaala.com/CMS/WW74/2024/08/07/this-uniform-represents-a-commitment-to-service/revslider/revslider.php	D:/treinamento-brigada-incendio/treinamento-brigada-incendio/themes.webswaala.com/CMS/WW74/2024/08/07/this-uniform-represents-a-commitment-to-service/revslider/revslider.php	(from https://themes.webswaala.com/CMS/WW74/2024/08/07/this-uniform-represents-a-commitment-to-service/)
16:45:48	105369/105369	---MCZ	404	error ('Not%20Found')	text/html	date:Sat,%2004%20Oct%202025%2019:45:48%20GMT	https://themes.webswaala.com/CMS/WW74/2024/08/07/this-uniform-represents-a-commitment-to-service/${e?.bg?.image.src}	D:/treinamento-brigada-incendio/treinamento-brigada-incendio/themes.webswaala.com/CMS/WW74/2024/08/07/this-uniform-represents-a-commitment-to-service/${e1d2c	(from https://themes.webswaala.com/CMS/WW74/2024/08/07/this-uniform-represents-a-commitment-to-service/)
16:45:50	898/898	---M-Z	200	added ('OK')	application/rss+xml	etag:%223aae8f14abd231e2f6ceb021d709b945%22	https://themes.webswaala.com/CMS/WW74/2024/08/07/they-dont-just-fight-fires-they-conquerfire-fear/feed/	D:/treinamento-brigada-incendio/treinamento-brigada-incendio/themes.webswaala.com/CMS/WW74/2024/08/07/they-dont-just-fight-fires-they-conquerfire-fear/feed/index.html	(from https://themes.webswaala.com/CMS/WW74/2024/08/07/they-dont-just-fight-fires-they-conquerfire-fear/)
16:45:51	7179/7179	---M-Z	200	added ('OK')	application/json	date:Sat,%2004%20Oct%202025%2019:45:51%20GMT	https://themes.webswaala.com/CMS/WW74/wp-json/wp/v2/posts/138	D:/treinamento-brigada-incendio/treinamento-brigada-incendio/themes.webswaala.com/CMS/WW74/wp-json/wp/v2/posts/138.json	(from https://themes.webswaala.com/CMS/WW74/2024/08/07/they-dont-just-fight-fires-they-conquerfire-fear/)
16:45:52	2519/2519	---M-Z	200	added ('OK')	application/json	date:Sat,%2004%20Oct%202025%2019:45:52%20GMT	https://themes.webswaala.com/CMS/WW74/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fthemes.webswaala.com%2FCMS%2FWW74%2F2024%2F08%2F07%2Fthey-dont-just-fight-fires-they-conquerfire-fear%2F	D:/treinamento-brigada-incendio/treinamento-brigada-incendio/themes.webswaala.com/CMS/WW74/wp-json/oembed/1.0/embede2c6.json	(from https://themes.webswaala.com/CMS/WW74/2024/08/07/they-dont-just-fight-fires-they-conquerfire-fear/)
16:45:52	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Sat,%2004%20Oct%202025%2019:45:52%20GMT	https://themes.webswaala.com/CMS/WW74/?p=138	D:/treinamento-brigada-incendio/treinamento-brigada-incendio/themes.webswaala.com/CMS/WW74/index1a26.html	(from https://themes.webswaala.com/CMS/WW74/2024/08/07/they-dont-just-fight-fires-they-conquerfire-fear/)
16:45:54	2704/2704	---M-Z	200	added ('OK')	text/xml	date:Sat,%2004%20Oct%202025%2019:45:54%20GMT	https://themes.webswaala.com/CMS/WW74/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fthemes.webswaala.com%2FCMS%2FWW74%2F2024%2F08%2F07%2Fthey-dont-just-fight-fires-they-conquerfire-fear%2F&format=xml	D:/treinamento-brigada-incendio/treinamento-brigada-incendio/themes.webswaala.com/CMS/WW74/wp-json/oembed/1.0/embed3b18	(from https://themes.webswaala.com/CMS/WW74/2024/08/07/they-dont-just-fight-fires-they-conquerfire-fear/)
16:45:55	105369/105369	---MCZ	404	error ('Not%20Found')	text/html	date:Sat,%2004%20Oct%202025%2019:45:55%20GMT	https://themes.webswaala.com/CMS/WW74/2024/08/07/they-dont-just-fight-fires-they-conquerfire-fear/revslider/revslider.php	D:/treinamento-brigada-incendio/treinamento-brigada-incendio/themes.webswaala.com/CMS/WW74/2024/08/07/they-dont-just-fight-fires-they-conquerfire-fear/revslider/revslider.php	(from https://themes.webswaala.com/CMS/WW74/2024/08/07/they-dont-just-fight-fires-they-conquerfire-fear/)
16:45:57	105369/105369	---MCZ	404	error ('Not%20Found')	text/html	date:Sat,%2004%20Oct%202025%2019:45:57%20GMT	https://themes.webswaala.com/CMS/WW74/2024/08/07/they-dont-just-fight-fires-they-conquerfire-fear/${e?.bg?.image.src}	D:/treinamento-brigada-incendio/treinamento-brigada-incendio/themes.webswaala.com/CMS/WW74/2024/08/07/they-dont-just-fight-fires-they-conquerfire-fear/${e1d2c	(from https://themes.webswaala.com/CMS/WW74/2024/08/07/they-dont-just-fight-fires-they-conquerfire-fear/)
16:45:59	8465/8465	---M-Z	200	added ('OK')	application/json	date:Sat,%2004%20Oct%202025%2019:45:59%20GMT	https://themes.webswaala.com/CMS/WW74/wp-json/wp/v2/posts/130	D:/treinamento-brigada-incendio/treinamento-brigada-incendio/themes.webswaala.com/CMS/WW74/wp-json/wp/v2/posts/130.json	(from https://themes.webswaala.com/CMS/WW74/2024/08/07/pour-oil-on-troubled-waters-but-neveron-your-fire/)
16:45:59	894/894	---M-Z	200	added ('OK')	application/rss+xml	etag:%223aae8f14abd231e2f6ceb021d709b945%22	https://themes.webswaala.com/CMS/WW74/2024/08/07/pour-oil-on-troubled-waters-but-neveron-your-fire/feed/	D:/treinamento-brigada-incendio/treinamento-brigada-incendio/themes.webswaala.com/CMS/WW74/2024/08/07/pour-oil-on-troubled-waters-but-neveron-your-fire/feed/index.html	(from https://themes.webswaala.com/CMS/WW74/2024/08/07/pour-oil-on-troubled-waters-but-neveron-your-fire/)
16:45:59	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Sat,%2004%20Oct%202025%2019:46:00%20GMT	https://themes.webswaala.com/CMS/WW74/?p=130	D:/treinamento-brigada-incendio/treinamento-brigada-incendio/themes.webswaala.com/CMS/WW74/index8b4e.html	(from https://themes.webswaala.com/CMS/WW74/2024/08/07/pour-oil-on-troubled-waters-but-neveron-your-fire/)
16:46:00	2503/2503	---M-Z	200	added ('OK')	application/json	date:Sat,%2004%20Oct%202025%2019:46:01%20GMT	https://themes.webswaala.com/CMS/WW74/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fthemes.webswaala.com%2FCMS%2FWW74%2F2024%2F08%2F07%2Fpour-oil-on-troubled-waters-but-neveron-your-fire%2F	D:/treinamento-brigada-incendio/treinamento-brigada-incendio/themes.webswaala.com/CMS/WW74/wp-json/oembed/1.0/embed0d75.json	(from https://themes.webswaala.com/CMS/WW74/2024/08/07/pour-oil-on-troubled-waters-but-neveron-your-fire/)
16:46:01	2685/2685	---M-Z	200	added ('OK')	text/xml	date:Sat,%2004%20Oct%202025%2019:46:02%20GMT	https://themes.webswaala.com/CMS/WW74/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fthemes.webswaala.com%2FCMS%2FWW74%2F2024%2F08%2F07%2Fpour-oil-on-troubled-waters-but-neveron-your-fire%2F&format=xml	D:/treinamento-brigada-incendio/treinamento-brigada-incendio/themes.webswaala.com/CMS/WW74/wp-json/oembed/1.0/embeda371	(from https://themes.webswaala.com/CMS/WW74/2024/08/07/pour-oil-on-troubled-waters-but-neveron-your-fire/)
16:46:03	105369/105369	---MCZ	404	error ('Not%20Found')	text/html	date:Sat,%2004%20Oct%202025%2019:46:03%20GMT	https://themes.webswaala.com/CMS/WW74/2024/08/07/pour-oil-on-troubled-waters-but-neveron-your-fire/revslider/revslider.php	D:/treinamento-brigada-incendio/treinamento-brigada-incendio/themes.webswaala.com/CMS/WW74/2024/08/07/pour-oil-on-troubled-waters-but-neveron-your-fire/revslider/revslider.php	(from https://themes.webswaala.com/CMS/WW74/2024/08/07/pour-oil-on-troubled-waters-but-neveron-your-fire/)
16:46:05	105369/105369	---MCZ	404	error ('Not%20Found')	text/html	date:Sat,%2004%20Oct%202025%2019:46:04%20GMT	https://themes.webswaala.com/CMS/WW74/2024/08/07/pour-oil-on-troubled-waters-but-neveron-your-fire/${e?.bg?.image.src}	D:/treinamento-brigada-incendio/treinamento-brigada-incendio/themes.webswaala.com/CMS/WW74/2024/08/07/pour-oil-on-troubled-waters-but-neveron-your-fire/${e1d2c	(from https://themes.webswaala.com/CMS/WW74/2024/08/07/pour-oil-on-troubled-waters-but-neveron-your-fire/)
16:46:05	58875/58875	---M--	200	added ('OK')	image/jpeg	date:Thu,%2004%20Sep%202025%2008:51:42%20GMT	https://themes.webswaala.com/CMS/WW74/wp-content/uploads/2024/08/blog-05-1024x373.jpg	D:/treinamento-brigada-incendio/treinamento-brigada-incendio/themes.webswaala.com/CMS/WW74/wp-content/uploads/2024/08/blog-05-1024x373.jpg	(from https://themes.webswaala.com/CMS/WW74/2024/08/07/pour-oil-on-troubled-waters-but-neveron-your-fire/)
16:46:07	45772/45772	---M--	200	added ('OK')	image/jpeg	date:Thu,%2004%20Sep%202025%2008:51:42%20GMT	https://themes.webswaala.com/CMS/WW74/wp-content/uploads/2024/08/blog-06-1024x373.jpg	D:/treinamento-brigada-incendio/treinamento-brigada-incendio/themes.webswaala.com/CMS/WW74/wp-content/uploads/2024/08/blog-06-1024x373.jpg	(from https://themes.webswaala.com/CMS/WW74/2024/08/07/pour-oil-on-troubled-waters-but-neveron-your-fire/)
16:46:08	151556/151556	---M-Z	200	added ('OK')	application/vnd.ms-fontobject	date:Wed,%2010%20Sep%202025%2010:41:22%20GMT	https://themes.webswaala.com/CMS/WW74/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-brands-400.eot	D:/treinamento-brigada-incendio/treinamento-brigada-incendio/themes.webswaala.com/CMS/WW74/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-brands-400.eot	(from https://themes.webswaala.com/CMS/WW74/wp-content/plugins/elementor/assets/lib/font-awesome/css/all.min.css?ver=3.31.5)
16:46:08	151556/151556	---M-Z	200	added ('OK')	application/vnd.ms-fontobject	date:Wed,%2010%20Sep%202025%2010:41:22%20GMT	https://themes.webswaala.com/CMS/WW74/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-brands-400.eot?	D:/treinamento-brigada-incendio/treinamento-brigada-incendio/themes.webswaala.com/CMS/WW74/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-brands-400d41d.eot	(from https://themes.webswaala.com/CMS/WW74/wp-content/plugins/elementor/assets/lib/font-awesome/css/all.min.css?ver=3.31.5)
16:46:10	81612/81612	---M--	200	added ('OK')	font/woff2	date:Wed,%2010%20Sep%202025%2010:41:22%20GMT	https://themes.webswaala.com/CMS/WW74/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-brands-400.woff2	D:/treinamento-brigada-incendio/treinamento-brigada-incendio/themes.webswaala.com/CMS/WW74/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-brands-400.woff2	(from https://themes.webswaala.com/CMS/WW74/wp-content/plugins/elementor/assets/lib/font-awesome/css/all.min.css?ver=3.31.5)
16:46:10	97804/97804	---M--	200	added ('OK')	font/woff	date:Wed,%2010%20Sep%202025%2010:41:22%20GMT	https://themes.webswaala.com/CMS/WW74/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-brands-400.woff	D:/treinamento-brigada-incendio/treinamento-brigada-incendio/themes.webswaala.com/CMS/WW74/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-brands-400.woff	(from https://themes.webswaala.com/CMS/WW74/wp-content/plugins/elementor/assets/lib/font-awesome/css/all.min.css?ver=3.31.5)
16:46:11	151368/151368	---M-Z	200	added ('OK')	font/ttf	date:Wed,%2010%20Sep%202025%2010:41:22%20GMT	https://themes.webswaala.com/CMS/WW74/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-brands-400.ttf	D:/treinamento-brigada-incendio/treinamento-brigada-incendio/themes.webswaala.com/CMS/WW74/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-brands-400.ttf	(from https://themes.webswaala.com/CMS/WW74/wp-content/plugins/elementor/assets/lib/font-awesome/css/all.min.css?ver=3.31.5)
16:46:11	34034/34034	---M-Z	200	added ('OK')	application/vnd.ms-fontobject	date:Wed,%2010%20Sep%202025%2010:41:22%20GMT	https://themes.webswaala.com/CMS/WW74/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-regular-400.eot	D:/treinamento-brigada-incendio/treinamento-brigada-incendio/themes.webswaala.com/CMS/WW74/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-regular-400.eot	(from https://themes.webswaala.com/CMS/WW74/wp-content/plugins/elementor/assets/lib/font-awesome/css/all.min.css?ver=3.31.5)
16:46:11	749223/749223	---M-Z	200	added ('OK')	image/svg+xml	date:Wed,%2010%20Sep%202025%2010:41:22%20GMT	https://themes.webswaala.com/CMS/WW74/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-brands-400.svg	D:/treinamento-brigada-incendio/treinamento-brigada-incendio/themes.webswaala.com/CMS/WW74/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-brands-400.svg	(from https://themes.webswaala.com/CMS/WW74/wp-content/plugins/elementor/assets/lib/font-awesome/css/all.min.css?ver=3.31.5)
16:46:11	34034/34034	---M-Z	200	added ('OK')	application/vnd.ms-fontobject	date:Wed,%2010%20Sep%202025%2010:41:22%20GMT	https://themes.webswaala.com/CMS/WW74/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-regular-400.eot?	D:/treinamento-brigada-incendio/treinamento-brigada-incendio/themes.webswaala.com/CMS/WW74/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-regular-400d41d.eot	(from https://themes.webswaala.com/CMS/WW74/wp-content/plugins/elementor/assets/lib/font-awesome/css/all.min.css?ver=3.31.5)
16:46:12	13276/13276	---M--	200	added ('OK')	font/woff2	date:Wed,%2010%20Sep%202025%2010:41:22%20GMT	https://themes.webswaala.com/CMS/WW74/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-regular-400.woff2	D:/treinamento-brigada-incendio/treinamento-brigada-incendio/themes.webswaala.com/CMS/WW74/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-regular-400.woff2	(from https://themes.webswaala.com/CMS/WW74/wp-content/plugins/elementor/assets/lib/font-awesome/css/all.min.css?ver=3.31.5)
16:46:12	16276/16276	---M--	200	added ('OK')	font/woff	date:Wed,%2010%20Sep%202025%2010:41:22%20GMT	https://themes.webswaala.com/CMS/WW74/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-regular-400.woff	D:/treinamento-brigada-incendio/treinamento-brigada-incendio/themes.webswaala.com/CMS/WW74/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-regular-400.woff	(from https://themes.webswaala.com/CMS/WW74/wp-content/plugins/elementor/assets/lib/font-awesome/css/all.min.css?ver=3.31.5)
16:46:13	33736/33736	---M-Z	200	added ('OK')	font/ttf	date:Wed,%2010%20Sep%202025%2010:41:22%20GMT	https://themes.webswaala.com/CMS/WW74/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-regular-400.ttf	D:/treinamento-brigada-incendio/treinamento-brigada-incendio/themes.webswaala.com/CMS/WW74/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-regular-400.ttf	(from https://themes.webswaala.com/CMS/WW74/wp-content/plugins/elementor/assets/lib/font-awesome/css/all.min.css?ver=3.31.5)
16:46:13	144714/144714	---M-Z	200	added ('OK')	image/svg+xml	date:Wed,%2010%20Sep%202025%2010:41:22%20GMT	https://themes.webswaala.com/CMS/WW74/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-regular-400.svg	D:/treinamento-brigada-incendio/treinamento-brigada-incendio/themes.webswaala.com/CMS/WW74/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-regular-400.svg	(from https://themes.webswaala.com/CMS/WW74/wp-content/plugins/elementor/assets/lib/font-awesome/css/all.min.css?ver=3.31.5)
16:46:14	203030/203030	---M-Z	200	added ('OK')	application/vnd.ms-fontobject	date:Wed,%2010%20Sep%202025%2010:41:22%20GMT	https://themes.webswaala.com/CMS/WW74/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-solid-900.eot	D:/treinamento-brigada-incendio/treinamento-brigada-incendio/themes.webswaala.com/CMS/WW74/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-solid-900.eot	(from https://themes.webswaala.com/CMS/WW74/wp-content/plugins/elementor/assets/lib/font-awesome/css/all.min.css?ver=3.31.5)
16:46:14	203030/203030	---M-Z	200	added ('OK')	application/vnd.ms-fontobject	date:Wed,%2010%20Sep%202025%2010:41:22%20GMT	https://themes.webswaala.com/CMS/WW74/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-solid-900.eot?	D:/treinamento-brigada-incendio/treinamento-brigada-incendio/themes.webswaala.com/CMS/WW74/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-solid-900d41d.eot	(from https://themes.webswaala.com/CMS/WW74/wp-content/plugins/elementor/assets/lib/font-awesome/css/all.min.css?ver=3.31.5)
16:46:14	78196/78196	---M--	200	added ('OK')	font/woff2	date:Wed,%2010%20Sep%202025%2010:41:22%20GMT	https://themes.webswaala.com/CMS/WW74/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-solid-900.woff2	D:/treinamento-brigada-incendio/treinamento-brigada-incendio/themes.webswaala.com/CMS/WW74/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-solid-900.woff2	(from https://themes.webswaala.com/CMS/WW74/wp-content/plugins/elementor/assets/lib/font-awesome/css/all.min.css?ver=3.31.5)
